id,parent_id,name,display_name,tier1,tier2,tier3,tier4,path,depth,is_leaf,children_count
1378,1228,Paraguay,Content Source Geo: Paraguay,Content Source Geo,Country,Paraguay,,Content Source Geo > Country > Paraguay,3,True,0
1379,1228,Peru,Content Source Geo: Peru,Content Source Geo,Country,Peru,,Content Source Geo > Country > Peru,3,True,0
1380,1228,Pitcairn,Content Source Geo: Pitcairn,Content Source Geo,Country,Pitcairn,,Content Source Geo > Country > Pitcairn,3,True,0
1381,1228,Poland,Content Source Geo: Poland,Content Source Geo,Country,Poland,,Content Source Geo > Country > Poland,3,True,0
1382,1228,Portugal,Content Source Geo: Portugal,Content Source Geo,Country,Portugal,,Content Source Geo > Country > Portugal,3,True,0
1383,1228,Puerto Rico,Content Source Geo: Puerto Rico,Content Source Geo,Country,Puerto Rico,,Content Source Geo > Country > Puerto Rico,3,True,0
1384,1228,Qatar,Content Source Geo: Qatar,Content Source Geo,Country,Qatar,,Content Source Geo > Country > Qatar,3,True,0
1385,1228,Reunion,Content Source Geo: Reunion,Content Source Geo,Country,Reunion,,Content Source Geo > Country > Reunion,3,True,0
1386,1228,Romania,Content Source Geo: Romania,Content Source Geo,Country,Romania,,Content Source Geo > Country > Romania,3,True,0
1387,1228,Rwanda,Content Source Geo: Rwanda,Content Source Geo,Country,Rwanda,,Content Source Geo > Country > Rwanda,3,True,0
1388,1228,Saint Barthelemy,Content Source Geo: Saint Barthelemy,Content Source Geo,Country,Saint Barthelemy,,Content Source Geo > Country > Saint Barthelemy,3,True,0
1389,1228,"Saint Helena, Ascension and Tristan da Cunha","Content Source Geo: Saint Helena, Ascension and Tristan da Cunha",Content Source Geo,Country,"Saint Helena, Ascension and Tristan da Cunha",,"Content Source Geo > Country > Saint Helena, Ascension and Tristan da Cunha",3,True,0
1390,1228,Saint Kitts and Nevis,Content Source Geo: Saint Kitts and Nevis,Content Source Geo,Country,Saint Kitts and Nevis,,Content Source Geo > Country > Saint Kitts and Nevis,3,True,0
1391,1228,Saint Lucia,Content Source Geo: Saint Lucia,Content Source Geo,Country,Saint Lucia,,Content Source Geo > Country > Saint Lucia,3,True,0
1392,1228,Saint Martin,Content Source Geo: Saint Martin,Content Source Geo,Country,Saint Martin,,Content Source Geo > Country > Saint Martin,3,True,0
1393,1228,Saint Pierre and Miquelon,Content Source Geo: Saint Pierre and Miquelon,Content Source Geo,Country,Saint Pierre and Miquelon,,Content Source Geo > Country > Saint Pierre and Miquelon,3,True,0
1394,1228,Saint Vincent and the Grenadines,Content Source Geo: Saint Vincent and the Grenadines,Content Source Geo,Country,Saint Vincent and the Grenadines,,Content Source Geo > Country > Saint Vincent and the Grenadines,3,True,0
1395,1228,Samoa,Content Source Geo: Samoa,Content Source Geo,Country,Samoa,,Content Source Geo > Country > Samoa,3,True,0
1396,1228,San Marino,Content Source Geo: San Marino,Content Source Geo,Country,San Marino,,Content Source Geo > Country > San Marino,3,True,0
1397,1228,Sao Tome and Principe,Content Source Geo: Sao Tome and Principe,Content Source Geo,Country,Sao Tome and Principe,,Content Source Geo > Country > Sao Tome and Principe,3,True,0
1398,1228,Saudi Arabia,Content Source Geo: Saudi Arabia,Content Source Geo,Country,Saudi Arabia,,Content Source Geo > Country > Saudi Arabia,3,True,0
1399,1228,Senegal,Content Source Geo: Senegal,Content Source Geo,Country,Senegal,,Content Source Geo > Country > Senegal,3,True,0
1400,1228,Serbia,Content Source Geo: Serbia,Content Source Geo,Country,Serbia,,Content Source Geo > Country > Serbia,3,True,0
1401,1228,Seychelles,Content Source Geo: Seychelles,Content Source Geo,Country,Seychelles,,Content Source Geo > Country > Seychelles,3,True,0
1402,1228,Sierra Leone,Content Source Geo: Sierra Leone,Content Source Geo,Country,Sierra Leone,,Content Source Geo > Country > Sierra Leone,3,True,0
1403,1228,Singapore,Content Source Geo: Singapore,Content Source Geo,Country,Singapore,,Content Source Geo > Country > Singapore,3,True,0
1404,1228,Sint Maarten,Content Source Geo: Sint Maarten,Content Source Geo,Country,Sint Maarten,,Content Source Geo > Country > Sint Maarten,3,True,0
1405,1228,Slovakia,Content Source Geo: Slovakia,Content Source Geo,Country,Slovakia,,Content Source Geo > Country > Slovakia,3,True,0
1406,1228,Slovenia,Content Source Geo: Slovenia,Content Source Geo,Country,Slovenia,,Content Source Geo > Country > Slovenia,3,True,0
1407,1228,Solomon Islands,Content Source Geo: Solomon Islands,Content Source Geo,Country,Solomon Islands,,Content Source Geo > Country > Solomon Islands,3,True,0
1408,1228,Somalia,Content Source Geo: Somalia,Content Source Geo,Country,Somalia,,Content Source Geo > Country > Somalia,3,True,0
1409,1228,South Africa,Content Source Geo: South Africa,Content Source Geo,Country,South Africa,,Content Source Geo > Country > South Africa,3,True,0
1410,1228,South Georgia and the South Sandwich Islands,Content Source Geo: South Georgia and the South Sandwich Islands,Content Source Geo,Country,South Georgia and the South Sandwich Islands,,Content Source Geo > Country > South Georgia and the South Sandwich Islands,3,True,0
1411,1228,South Sudan,Content Source Geo: South Sudan,Content Source Geo,Country,South Sudan,,Content Source Geo > Country > South Sudan,3,True,0
1412,1228,Spain,Content Source Geo: Spain,Content Source Geo,Country,Spain,,Content Source Geo > Country > Spain,3,True,0
1413,1228,Sri Lanka,Content Source Geo: Sri Lanka,Content Source Geo,Country,Sri Lanka,,Content Source Geo > Country > Sri Lanka,3,True,0
1414,1228,State of Palestine,Content Source Geo: State of Palestine,Content Source Geo,Country,State of Palestine,,Content Source Geo > Country > State of Palestine,3,True,0
1415,1228,Suriname,Content Source Geo: Suriname,Content Source Geo,Country,Suriname,,Content Source Geo > Country > Suriname,3,True,0
1416,1228,Svalbard and Jan Mayen,Content Source Geo: Svalbard and Jan Mayen,Content Source Geo,Country,Svalbard and Jan Mayen,,Content Source Geo > Country > Svalbard and Jan Mayen,3,True,0
1417,1228,Swaziland,Content Source Geo: Swaziland,Content Source Geo,Country,Swaziland,,Content Source Geo > Country > Swaziland,3,True,0
1418,1228,Sweden,Content Source Geo: Sweden,Content Source Geo,Country,Sweden,,Content Source Geo > Country > Sweden,3,True,0
1419,1228,Switzerland,Content Source Geo: Switzerland,Content Source Geo,Country,Switzerland,,Content Source Geo > Country > Switzerland,3,True,0
1420,1228,Syrian Arab Republic,Content Source Geo: Syrian Arab Republic,Content Source Geo,Country,Syrian Arab Republic,,Content Source Geo > Country > Syrian Arab Republic,3,True,0
1421,1228,Taiwan (Province of China),Content Source Geo: Taiwan (Province of China),Content Source Geo,Country,Taiwan (Province of China),,Content Source Geo > Country > Taiwan (Province of China),3,True,0
1422,1228,Tajikistan,Content Source Geo: Tajikistan,Content Source Geo,Country,Tajikistan,,Content Source Geo > Country > Tajikistan,3,True,0
1423,1228,Thailand,Content Source Geo: Thailand,Content Source Geo,Country,Thailand,,Content Source Geo > Country > Thailand,3,True,0
1424,1228,The Bahamas,Content Source Geo: The Bahamas,Content Source Geo,Country,The Bahamas,,Content Source Geo > Country > The Bahamas,3,True,0
1425,1228,The British Indian Ocean Territory,Content Source Geo: The British Indian Ocean Territory,Content Source Geo,Country,The British Indian Ocean Territory,,Content Source Geo > Country > The British Indian Ocean Territory,3,True,0
1426,1228,The Cayman Islands,Content Source Geo: The Cayman Islands,Content Source Geo,Country,The Cayman Islands,,Content Source Geo > Country > The Cayman Islands,3,True,0
1427,1228,The Central African Republic,Content Source Geo: The Central African Republic,Content Source Geo,Country,The Central African Republic,,Content Source Geo > Country > The Central African Republic,3,True,0
1428,1228,The Cocos Islands,Content Source Geo: The Cocos Islands,Content Source Geo,Country,The Cocos Islands,,Content Source Geo > Country > The Cocos Islands,3,True,0
1429,1228,The Comoros,Content Source Geo: The Comoros,Content Source Geo,Country,The Comoros,,Content Source Geo > Country > The Comoros,3,True,0
1430,1228,The Congo,Content Source Geo: The Congo,Content Source Geo,Country,The Congo,,Content Source Geo > Country > The Congo,3,True,0
1431,1228,The Cook Islands,Content Source Geo: The Cook Islands,Content Source Geo,Country,The Cook Islands,,Content Source Geo > Country > The Cook Islands,3,True,0
1432,1228,The Democratic People's Republic of Korea,Content Source Geo: The Democratic People's Republic of Korea,Content Source Geo,Country,The Democratic People's Republic of Korea,,Content Source Geo > Country > The Democratic People's Republic of Korea,3,True,0
1433,1228,the Democratic Republic of the Congo,Content Source Geo: the Democratic Republic of the Congo,Content Source Geo,Country,the Democratic Republic of the Congo,,Content Source Geo > Country > the Democratic Republic of the Congo,3,True,0
1434,1228,The Dominican Republic,Content Source Geo: The Dominican Republic,Content Source Geo,Country,The Dominican Republic,,Content Source Geo > Country > The Dominican Republic,3,True,0
1435,1228,The Falkland Islands,Content Source Geo: The Falkland Islands,Content Source Geo,Country,The Falkland Islands,,Content Source Geo > Country > The Falkland Islands,3,True,0
1436,1228,The Faroe Islands,Content Source Geo: The Faroe Islands,Content Source Geo,Country,The Faroe Islands,,Content Source Geo > Country > The Faroe Islands,3,True,0
1437,1228,The former Yugoslav Republic of Macedonia,Content Source Geo: The former Yugoslav Republic of Macedonia,Content Source Geo,Country,The former Yugoslav Republic of Macedonia,,Content Source Geo > Country > The former Yugoslav Republic of Macedonia,3,True,0
1438,1228,The French Southern Territories,Content Source Geo: The French Southern Territories,Content Source Geo,Country,The French Southern Territories,,Content Source Geo > Country > The French Southern Territories,3,True,0
1439,1228,The Gambia,Content Source Geo: The Gambia,Content Source Geo,Country,The Gambia,,Content Source Geo > Country > The Gambia,3,True,0
1440,1228,The Holy See,Content Source Geo: The Holy See,Content Source Geo,Country,The Holy See,,Content Source Geo > Country > The Holy See,3,True,0
1441,1228,The Lao People's Democratic Republic,Content Source Geo: The Lao People's Democratic Republic,Content Source Geo,Country,The Lao People's Democratic Republic,,Content Source Geo > Country > The Lao People's Democratic Republic,3,True,0
1442,1228,The Marshall Islands,Content Source Geo: The Marshall Islands,Content Source Geo,Country,The Marshall Islands,,Content Source Geo > Country > The Marshall Islands,3,True,0
1443,1228,The Netherlands,Content Source Geo: The Netherlands,Content Source Geo,Country,The Netherlands,,Content Source Geo > Country > The Netherlands,3,True,0
1444,1228,The Niger,Content Source Geo: The Niger,Content Source Geo,Country,The Niger,,Content Source Geo > Country > The Niger,3,True,0
1445,1228,The Northern Mariana Islands,Content Source Geo: The Northern Mariana Islands,Content Source Geo,Country,The Northern Mariana Islands,,Content Source Geo > Country > The Northern Mariana Islands,3,True,0
1446,1228,The Philippines,Content Source Geo: The Philippines,Content Source Geo,Country,The Philippines,,Content Source Geo > Country > The Philippines,3,True,0
1447,1228,The Republic of Korea,Content Source Geo: The Republic of Korea,Content Source Geo,Country,The Republic of Korea,,Content Source Geo > Country > The Republic of Korea,3,True,0
1448,1228,The Republic of Moldova,Content Source Geo: The Republic of Moldova,Content Source Geo,Country,The Republic of Moldova,,Content Source Geo > Country > The Republic of Moldova,3,True,0
1449,1228,The Russian Federation,Content Source Geo: The Russian Federation,Content Source Geo,Country,The Russian Federation,,Content Source Geo > Country > The Russian Federation,3,True,0
1450,1228,The Sudan,Content Source Geo: The Sudan,Content Source Geo,Country,The Sudan,,Content Source Geo > Country > The Sudan,3,True,0
1451,1228,The Turks and Caicos Islands,Content Source Geo: The Turks and Caicos Islands,Content Source Geo,Country,The Turks and Caicos Islands,,Content Source Geo > Country > The Turks and Caicos Islands,3,True,0
1452,1228,The United Arab Emirates,Content Source Geo: The United Arab Emirates,Content Source Geo,Country,The United Arab Emirates,,Content Source Geo > Country > The United Arab Emirates,3,True,0
1453,1228,The United Kingdom of Great Britain and Northern Ireland,Content Source Geo: The United Kingdom of Great Britain and Northern Ireland,Content Source Geo,Country,The United Kingdom of Great Britain and Northern Ireland,,Content Source Geo > Country > The United Kingdom of Great Britain and Northern Ireland,3,True,0
1454,1228,The United States Minor Outlying Islands,Content Source Geo: The United States Minor Outlying Islands,Content Source Geo,Country,The United States Minor Outlying Islands,,Content Source Geo > Country > The United States Minor Outlying Islands,3,True,0
1455,1228,The United States of America,Content Source Geo: The United States of America,Content Source Geo,Country,The United States of America,,Content Source Geo > Country > The United States of America,3,True,0
1456,1228,Timor-Leste,Content Source Geo: Timor-Leste,Content Source Geo,Country,Timor-Leste,,Content Source Geo > Country > Timor-Leste,3,True,0
1457,1228,Togo,Content Source Geo: Togo,Content Source Geo,Country,Togo,,Content Source Geo > Country > Togo,3,True,0
1458,1228,Tokelau,Content Source Geo: Tokelau,Content Source Geo,Country,Tokelau,,Content Source Geo > Country > Tokelau,3,True,0
1459,1228,Tonga,Content Source Geo: Tonga,Content Source Geo,Country,Tonga,,Content Source Geo > Country > Tonga,3,True,0
1460,1228,Trinidad and Tobago,Content Source Geo: Trinidad and Tobago,Content Source Geo,Country,Trinidad and Tobago,,Content Source Geo > Country > Trinidad and Tobago,3,True,0
1461,1228,Tunisia,Content Source Geo: Tunisia,Content Source Geo,Country,Tunisia,,Content Source Geo > Country > Tunisia,3,True,0
1462,1228,Turkey,Content Source Geo: Turkey,Content Source Geo,Country,Turkey,,Content Source Geo > Country > Turkey,3,True,0
1463,1228,Turkmenistan,Content Source Geo: Turkmenistan,Content Source Geo,Country,Turkmenistan,,Content Source Geo > Country > Turkmenistan,3,True,0
1464,1228,Tuvalu,Content Source Geo: Tuvalu,Content Source Geo,Country,Tuvalu,,Content Source Geo > Country > Tuvalu,3,True,0
1465,1228,U.S. Virgin Islands,Content Source Geo: U.S. Virgin Islands,Content Source Geo,Country,U.S. Virgin Islands,,Content Source Geo > Country > U.S. Virgin Islands,3,True,0
1466,1228,Uganda,Content Source Geo: Uganda,Content Source Geo,Country,Uganda,,Content Source Geo > Country > Uganda,3,True,0
1467,1228,Ukraine,Content Source Geo: Ukraine,Content Source Geo,Country,Ukraine,,Content Source Geo > Country > Ukraine,3,True,0
1468,1228,United Republic of Tanzania,Content Source Geo: United Republic of Tanzania,Content Source Geo,Country,United Republic of Tanzania,,Content Source Geo > Country > United Republic of Tanzania,3,True,0
1469,1228,Uruguay,Content Source Geo: Uruguay,Content Source Geo,Country,Uruguay,,Content Source Geo > Country > Uruguay,3,True,0
1470,1228,Uzbekistan,Content Source Geo: Uzbekistan,Content Source Geo,Country,Uzbekistan,,Content Source Geo > Country > Uzbekistan,3,True,0
1471,1228,Vanuatu,Content Source Geo: Vanuatu,Content Source Geo,Country,Vanuatu,,Content Source Geo > Country > Vanuatu,3,True,0
1472,1228,Vietnam,Content Source Geo: Vietnam,Content Source Geo,Country,Vietnam,,Content Source Geo > Country > Vietnam,3,True,0
1473,1228,Wallis and Futuna,Content Source Geo: Wallis and Futuna,Content Source Geo,Country,Wallis and Futuna,,Content Source Geo > Country > Wallis and Futuna,3,True,0
1474,1228,Western Sahara,Content Source Geo: Western Sahara,Content Source Geo,Country,Western Sahara,,Content Source Geo > Country > Western Sahara,3,True,0
1475,1228,Yemen,Content Source Geo: Yemen,Content Source Geo,Country,Yemen,,Content Source Geo > Country > Yemen,3,True,0
1476,1228,Zambia,Content Source Geo: Zambia,Content Source Geo,Country,Zambia,,Content Source Geo > Country > Zambia,3,True,0
1477,1228,Zimbabwe,Content Source Geo: Zimbabwe,Content Source Geo,Country,Zimbabwe,,Content Source Geo > Country > Zimbabwe,3,True,0
1478,1219,Region/State,Content Source Geo: Region/State,Content Source Geo,Region/State,,,Content Source Geo > Region/State,2,True,0
1479,1219,Metro,Content Source Geo: Metro,Content Source Geo,Metro,,,Content Source Geo > Metro,2,True,0
1480,1219,City,Content Source Geo: City,Content Source Geo,City,,,Content Source Geo > City,2,True,0
